"Step","4l4h32-gps-cycle-check (ba+sbm) - train/acc","4l4h32-gps-cycle-check (ba+sbm) - train/acc__MIN","4l4h32-gps-cycle-check (ba+sbm) - train/acc__MAX","4l4h32-gps-cycle-check (ba+sbm) - val/acc","4l4h32-gps-cycle-check (ba+sbm) - val/acc__MIN","4l4h32-gps-cycle-check (ba+sbm) - val/acc__MAX","2l4h16-ibtt-cycle-check (ba+sbm) - train/acc","2l4h16-ibtt-cycle-check (ba+sbm) - train/acc__MIN","2l4h16-ibtt-cycle-check (ba+sbm) - train/acc__MAX","2l4h16-ibtt-cycle-check (ba+sbm) - val/acc","2l4h16-ibtt-cycle-check (ba+sbm) - val/acc__MIN","2l4h16-ibtt-cycle-check (ba+sbm) - val/acc__MAX","5l64-mpnn-cycle-check (ba+sbm) - train/acc","5l64-mpnn-cycle-check (ba+sbm) - train/acc__MIN","5l64-mpnn-cycle-check (ba+sbm) - train/acc__MAX","5l64-mpnn-cycle-check (ba+sbm) - val/acc","5l64-mpnn-cycle-check (ba+sbm) - val/acc__MIN","5l64-mpnn-cycle-check (ba+sbm) - val/acc__MAX","4l4h32-agtt-cycle-check (ba+sbm) - train/acc","4l4h32-agtt-cycle-check (ba+sbm) - train/acc__MIN","4l4h32-agtt-cycle-check (ba+sbm) - train/acc__MAX","4l4h32-agtt-cycle-check (ba+sbm) - val/acc","4l4h32-agtt-cycle-check (ba+sbm) - val/acc__MIN","4l4h32-agtt-cycle-check (ba+sbm) - val/acc__MAX"
"43","0.9466145833333333","0.9466145833333333","0.9466145833333333","0.5282118055555556","0.5282118055555556","0.5282118055555556","1","1","1","0.9760237068965517","0.9760237068965517","0.9760237068965517","0.9292534722222222","0.9292534722222222","0.9292534722222222","0.9266493055555556","0.9266493055555556","0.9266493055555556","0.9921875","0.9921875","0.9921875","0.9813368055555556","0.9813368055555556","0.9813368055555556"
"44","0.9262152777777778","0.9262152777777778","0.9262152777777778","0.4522569444444444","0.4522569444444444","0.4522569444444444","1","1","1","0.9676724137931035","0.9676724137931035","0.9676724137931035","0.9201388888888888","0.9201388888888888","0.9201388888888888","0.9266493055555556","0.9266493055555556","0.9266493055555556","0.9921875","0.9921875","0.9921875","0.9743923611111112","0.9743923611111112","0.9743923611111112"
"45","0.9509548611111112","0.9509548611111112","0.9509548611111112","0.6423611111111112","0.6423611111111112","0.6423611111111112","0.9973958333333334","0.9973958333333334","0.9973958333333334","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.9262152777777778","0.9262152777777778","0.9262152777777778","0.9266493055555556","0.9266493055555556","0.9266493055555556","0.9813368055555556","0.9813368055555556","0.9813368055555556","0.9665798611111112","0.9665798611111112","0.9665798611111112"
"46","0.9457465277777778","0.9457465277777778","0.9457465277777778","0.8849826388888888","0.8849826388888888","0.8849826388888888","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.9171006944444444","0.9171006944444444","0.9171006944444444","0.9266493055555556","0.9266493055555556","0.9266493055555556","0.9921875","0.9921875","0.9921875","0.9852430555555556","0.9852430555555556","0.9852430555555556"
"47","0.9171006944444444","0.9171006944444444","0.9171006944444444","0.8958333333333333","0.8958333333333333","0.8958333333333333","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.9340277777777778","0.9340277777777778","0.9340277777777778","0.9266493055555556","0.9266493055555556","0.9266493055555556","0.9891493055555556","0.9891493055555556","0.9891493055555556","0.9813368055555556","0.9813368055555556","0.9813368055555556"
"48","0.9539930555555556","0.9539930555555556","0.9539930555555556","0.9574652777777778","0.9574652777777778","0.9574652777777778","1","1","1","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.9392361111111112","0.9392361111111112","0.9392361111111112","0.9500868055555556","0.9500868055555556","0.9500868055555556","0.99609375","0.99609375","0.99609375","0.9813368055555556","0.9813368055555556","0.9813368055555556"
"49","0.9782986111111112","0.9782986111111112","0.9782986111111112","0.9752604166666667","0.9752604166666667","0.9752604166666667","1","1","1","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.9361979166666667","0.9361979166666667","0.9361979166666667","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9921875","0.9921875","0.9921875","0.9704861111111112","0.9704861111111112","0.9704861111111112"
"50","0.984375","0.984375","0.984375","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.9665798611111112","0.9665798611111112","0.9665798611111112","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.99609375","0.99609375","0.99609375","0.9635416666666667","0.9635416666666667","0.9635416666666667"
"51","0.9921875","0.9921875","0.9921875","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.984375","0.984375","0.984375","1","1","1","0.9921875","0.9921875","0.9921875","0.9852430555555556","0.9852430555555556","0.9852430555555556"
"52","0.9683159722222222","0.9683159722222222","0.9683159722222222","0.9644097222222222","0.9644097222222222","0.9644097222222222","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.99609375","0.99609375","0.99609375","1","1","1","0.9861111111111112","0.9861111111111112","0.9861111111111112","0.9735243055555556","0.9735243055555556","0.9735243055555556"
"53","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9574652777777778","0.9574652777777778","0.9574652777777778","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.9930555555555556","0.9930555555555556","0.9930555555555556","1","1","1","0.9921875","0.9921875","0.9921875","0.9657118055555556","0.9657118055555556","0.9657118055555556"
"54","0.99609375","0.99609375","0.99609375","0.9505208333333333","0.9505208333333333","0.9505208333333333","1","1","1","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.9930555555555556","0.9930555555555556","0.9930555555555556","1","1","1","0.9921875","0.9921875","0.9921875","0.9665798611111112","0.9665798611111112","0.9665798611111112"
"55","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9505208333333333","0.9505208333333333","0.9505208333333333","1","1","1","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.99609375","0.99609375","0.99609375","1","1","1","0.9921875","0.9921875","0.9921875","0.9704861111111112","0.9704861111111112","0.9704861111111112"
"56","0.99609375","0.99609375","0.99609375","0.9466145833333333","0.9466145833333333","0.9466145833333333","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.99609375","0.99609375","0.99609375","1","1","1","0.9921875","0.9921875","0.9921875","0.9782986111111112","0.9782986111111112","0.9782986111111112"
"57","1","1","1","0.9223090277777778","0.9223090277777778","0.9223090277777778","1","1","1","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9822048611111112","0.9822048611111112","0.9822048611111112","0.9704861111111112","0.9704861111111112","0.9704861111111112"
"58","0.99609375","0.99609375","0.99609375","0.9418402777777778","0.9418402777777778","0.9418402777777778","0.9969135802469135","0.9969135802469135","0.9969135802469135","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.99609375","0.99609375","0.99609375","0.9921875","0.9921875","0.9921875","0.9557291666666667","0.9557291666666667","0.9557291666666667"
"59","0.9752604166666667","0.9752604166666667","0.9752604166666667","0.9466145833333333","0.9466145833333333","0.9466145833333333","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9822048611111112","0.9822048611111112","0.9822048611111112","0.9704861111111112","0.9704861111111112","0.9704861111111112"
"60","1","1","1","0.9396701388888888","0.9396701388888888","0.9396701388888888","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9921875","0.9921875","0.9921875","0.9774305555555556","0.9774305555555556","0.9774305555555556"
"61","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9396701388888888","0.9396701388888888","0.9396701388888888","1","1","1","0.9682112068965517","0.9682112068965517","0.9682112068965517","1","1","1","0.99609375","0.99609375","0.99609375","0.9921875","0.9921875","0.9921875","0.9735243055555556","0.9735243055555556","0.9735243055555556"
"62","1","1","1","0.9084201388888888","0.9084201388888888","0.9084201388888888","1","1","1","0.9734195402298851","0.9734195402298851","0.9734195402298851","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9822048611111112","0.9822048611111112","0.9822048611111112","0.98046875","0.98046875","0.98046875"
"63","1","1","1","0.9192708333333333","0.9192708333333333","0.9192708333333333","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.99609375","0.99609375","0.99609375","0.984375","0.984375","0.984375","0.9713541666666667","0.9713541666666667","0.9713541666666667"
"64","0.99609375","0.99609375","0.99609375","0.9309895833333333","0.9309895833333333","0.9309895833333333","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9674479166666667","0.9674479166666667","0.9674479166666667"
"65","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9457465277777778","0.9457465277777778","0.9457465277777778","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9782986111111112","0.9782986111111112","0.9782986111111112"
"66","1","1","1","0.9231770833333333","0.9231770833333333","0.9231770833333333","1","1","1","0.9656070402298851","0.9656070402298851","0.9656070402298851","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9822048611111112","0.9822048611111112","0.9822048611111112","0.984375","0.984375","0.984375"
"67","1","1","1","0.9114583333333333","0.9114583333333333","0.9114583333333333","1","1","1","0.9708153735632185","0.9708153735632185","0.9708153735632185","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9735243055555556","0.9735243055555556","0.9735243055555556","0.9813368055555556","0.9813368055555556","0.9813368055555556"
"68","0.9861111111111112","0.9861111111111112","0.9861111111111112","0.8936631944444444","0.8936631944444444","0.8936631944444444","1","1","1","0.9676724137931035","0.9676724137931035","0.9676724137931035","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.99609375","0.99609375","0.99609375","0.9822048611111112","0.9822048611111112","0.9822048611111112","0.9813368055555556","0.9813368055555556","0.9813368055555556"
"69","1","1","1","0.9153645833333333","0.9153645833333333","0.9153645833333333","0.9973958333333334","0.9973958333333334","0.9973958333333334","0.9650682471264368","0.9650682471264368","0.9650682471264368","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.99609375","0.99609375","0.99609375","0.9891493055555556","0.9891493055555556","0.9891493055555556","0.9635416666666667","0.9635416666666667","0.9635416666666667"
"70","0.99609375","0.99609375","0.99609375","0.9270833333333333","0.9270833333333333","0.9270833333333333","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9891493055555556","0.9891493055555556","0.9891493055555556","0.9774305555555556","0.9774305555555556","0.9774305555555556"
"71","1","1","1","0.7907986111111112","0.7907986111111112","0.7907986111111112","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","1","1","1","0.99609375","0.99609375","0.99609375","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9657118055555556","0.9657118055555556","0.9657118055555556"
"72","0.99609375","0.99609375","0.99609375","0.7296006944444444","0.7296006944444444","0.7296006944444444","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.984375","0.984375","0.984375","0.96484375","0.96484375","0.96484375"
"73","1","1","1","0.8654513888888888","0.8654513888888888","0.8654513888888888","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.99609375","0.99609375","0.99609375","0.9861111111111112","0.9861111111111112","0.9861111111111112","0.97265625","0.97265625","0.97265625"
"74","1","1","1","0.9270833333333333","0.9270833333333333","0.9270833333333333","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.98046875","0.98046875","0.98046875","0.9852430555555556","0.9852430555555556","0.9852430555555556"
"75","0.9583333333333333","0.9583333333333333","0.9583333333333333","0.9574652777777778","0.9574652777777778","0.9574652777777778","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","1","1","1","0.99609375","0.99609375","0.99609375","0.9921875","0.9921875","0.9921875","0.9713541666666667","0.9713541666666667","0.9713541666666667"
"76","1","1","1","0.9683159722222222","0.9683159722222222","0.9683159722222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.99609375","0.99609375","0.99609375","0.9774305555555556","0.9774305555555556","0.9774305555555556","0.9665798611111112","0.9665798611111112","0.9665798611111112"
"77","1","1","1","0.9683159722222222","0.9683159722222222","0.9683159722222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9852430555555556","0.9852430555555556","0.9852430555555556","0.9782986111111112","0.9782986111111112","0.9782986111111112"
"78","1","1","1","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","1","1","1","0.99609375","0.99609375","0.99609375","0.9891493055555556","0.9891493055555556","0.9891493055555556","0.9704861111111112","0.9704861111111112","0.9704861111111112"
"79","1","1","1","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","1","1","1","0.99609375","0.99609375","0.99609375","0.9782986111111112","0.9782986111111112","0.9782986111111112","0.9743923611111112","0.9743923611111112","0.9743923611111112"
"80","0.99609375","0.99609375","0.99609375","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9822048611111112","0.9822048611111112","0.9822048611111112","0.9782986111111112","0.9782986111111112","0.9782986111111112"
"81","1","1","1","0.9752604166666667","0.9752604166666667","0.9752604166666667","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","1","1","1","0.99609375","0.99609375","0.99609375","0.9921875","0.9921875","0.9921875","0.9635416666666667","0.9635416666666667","0.9635416666666667"
"82","1","1","1","0.9683159722222222","0.9683159722222222","0.9683159722222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","1","1","1","0.99609375","0.99609375","0.99609375","0.9852430555555556","0.9852430555555556","0.9852430555555556","0.9301215277777778","0.9301215277777778","0.9301215277777778"
"83","1","1","1","0.9487847222222222","0.9487847222222222","0.9487847222222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9774305555555556","0.9774305555555556","0.9774305555555556"
"84","1","1","1","0.9487847222222222","0.9487847222222222","0.9487847222222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","1","1","1","0.99609375","0.99609375","0.99609375","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9774305555555556","0.9774305555555556","0.9774305555555556"
"85","1","1","1","0.9448784722222222","0.9448784722222222","0.9448784722222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9891493055555556","0.9891493055555556","0.9891493055555556","0.9813368055555556","0.9813368055555556","0.9813368055555556"
"86","1","1","1","0.9448784722222222","0.9448784722222222","0.9448784722222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9921875","0.9921875","0.9921875","0.9891493055555556","0.9891493055555556","0.9891493055555556"
"87","1","1","1","0.9262152777777778","0.9262152777777778","0.9262152777777778","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9813368055555556","0.9813368055555556","0.9813368055555556","0.9852430555555556","0.9852430555555556","0.9852430555555556"
"88","1","1","1","0.9262152777777778","0.9262152777777778","0.9262152777777778","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","1","1","1","0.99609375","0.99609375","0.99609375","0.9891493055555556","0.9891493055555556","0.9891493055555556","0.9674479166666667","0.9674479166666667","0.9674479166666667"
"89","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9262152777777778","0.9262152777777778","0.9262152777777778","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9822048611111112","0.9822048611111112","0.9822048611111112","0.9782986111111112","0.9782986111111112","0.9782986111111112"
"90","0.99609375","0.99609375","0.99609375","0.9448784722222222","0.9448784722222222","0.9448784722222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9822048611111112","0.9822048611111112","0.9822048611111112","0.9774305555555556","0.9774305555555556","0.9774305555555556"
"91","1","1","1","0.9565972222222222","0.9565972222222222","0.9565972222222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9618055555555556","0.9618055555555556","0.9618055555555556"
"92","1","1","1","0.9683159722222222","0.9683159722222222","0.9683159722222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","1","1","1","0.99609375","0.99609375","0.99609375","0.9782986111111112","0.9782986111111112","0.9782986111111112","0.9774305555555556","0.9774305555555556","0.9774305555555556"
"93","1","1","1","0.9683159722222222","0.9683159722222222","0.9683159722222222","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","1","1","1","0.9891493055555556","0.9891493055555556","0.9891493055555556"
"94","1","1","1","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9624640804597702","0.9624640804597702","0.9624640804597702","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.99609375","0.99609375","0.99609375","0.9921875","0.9921875","0.9921875","0.9635416666666667","0.9635416666666667","0.9635416666666667"
"95","1","1","1","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.9596354166666667","0.9596354166666667","0.9596354166666667"
"96","1","1","1","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9891493055555556","0.9891493055555556","0.9891493055555556","0.9596354166666667","0.9596354166666667","0.9596354166666667"
"97","0.9722222222222222","0.9722222222222222","0.9722222222222222","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","1","1","1","0.99609375","0.99609375","0.99609375","0.98828125","0.98828125","0.98828125","0.9891493055555556","0.9891493055555556","0.9891493055555556"
"98","1","1","1","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9852430555555556","0.9852430555555556","0.9852430555555556","0.9696180555555556","0.9696180555555556","0.9696180555555556"
"99","0.9861111111111112","0.9861111111111112","0.9861111111111112","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","0.9930555555555556","0.9930555555555556","0.9930555555555556","0.99609375","0.99609375","0.99609375","0.9852430555555556","0.9852430555555556","0.9852430555555556","0.9657118055555556","0.9657118055555556","0.9657118055555556"
"100","1","1","1","0.9822048611111112","0.9822048611111112","0.9822048611111112","1","1","1","0.9650682471264368","0.9650682471264368","0.9650682471264368","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.9713541666666667","0.9713541666666667","0.9713541666666667","0.97265625","0.97265625","0.97265625"
"101","1","1","1","0.9822048611111112","0.9822048611111112","0.9822048611111112","","","","","","","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","0.99609375","","","","","",""