"Step","5l64-mpnn-shortest-path (path) - train/acc","5l64-mpnn-shortest-path (path) - train/acc__MIN","5l64-mpnn-shortest-path (path) - train/acc__MAX","5l64-mpnn-shortest-path (path) - val/acc","5l64-mpnn-shortest-path (path) - val/acc__MIN","5l64-mpnn-shortest-path (path) - val/acc__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/acc","5l64-mpnn-shortest-path (er+sbm+path) - train/acc__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/acc__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/acc","5l64-mpnn-shortest-path (er+sbm+path) - val/acc__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/acc__MAX"
"198","0.7776442307692308","0.7776442307692308","0.7776442307692308","0.7321965144230769","0.7321965144230769","0.7321965144230769","0.8462827108739838","0.8462827108739838","0.8462827108739838","0.8077173477564102","0.8077173477564102","0.8077173477564102"
"199","0.7778695913461539","0.7778695913461539","0.7778695913461539","0.7321965144230769","0.7321965144230769","0.7321965144230769","0.846362106199187","0.846362106199187","0.846362106199187","0.8096704727564102","0.8096704727564102","0.8096704727564102"
"200","0.7750150240384616","0.7750150240384616","0.7750150240384616","0.7290414663461539","0.7290414663461539","0.7290414663461539","0.8385099085365854","0.8385099085365854","0.8385099085365854","0.8119491185897436","0.8119491185897436","0.8119491185897436"
"201","0.7807241586538461","0.7807241586538461","0.7807241586538461","0.7339242788461539","0.7339242788461539","0.7339242788461539","0.8466479293699187","0.8466479293699187","0.8466479293699187","0.808368389423077","0.808368389423077","0.808368389423077"
"202","0.7777193509615384","0.7777193509615384","0.7777193509615384","0.7361027644230769","0.7361027644230769","0.7361027644230769","0.8450203252032521","0.8450203252032521","0.8450203252032521","0.805438701923077","0.805438701923077","0.805438701923077"
"203","0.7786959134615384","0.7786959134615384","0.7786959134615384","0.7282902644230769","0.7282902644230769","0.7282902644230769","0.8403042428861789","0.8403042428861789","0.8403042428861789","0.8077173477564102","0.8077173477564102","0.8077173477564102"
"204","0.7698317307692308","0.7698317307692308","0.7698317307692308","0.7263371394230769","0.7263371394230769","0.7263371394230769","0.8522611788617885","0.8522611788617885","0.8522611788617885","0.809344951923077","0.809344951923077","0.809344951923077"
"205","0.7687049278846154","0.7687049278846154","0.7687049278846154","0.7273137019230769","0.7273137019230769","0.7273137019230769","0.8444486788617885","0.8444486788617885","0.8444486788617885","0.8077173477564102","0.8077173477564102","0.8077173477564102"
"206","0.7774939903846154","0.7774939903846154","0.7774939903846154","0.7302433894230769","0.7302433894230769","0.7302433894230769","0.8484343241869919","0.8484343241869919","0.8484343241869919","0.812274639423077","0.812274639423077","0.812274639423077"
"207","0.7732872596153846","0.7732872596153846","0.7732872596153846","0.7331730769230769","0.7331730769230769","0.7331730769230769","0.8437579395325203","0.8437579395325203","0.8437579395325203","0.8129256810897436","0.8129256810897436","0.8129256810897436"
"208","0.7706580528846154","0.7706580528846154","0.7706580528846154","0.7273137019230769","0.7273137019230769","0.7273137019230769","0.8523008765243901","0.8523008765243901","0.8523008765243901","0.8090194310897436","0.8090194310897436","0.8090194310897436"
"209","0.7741135817307692","0.7741135817307692","0.7741135817307692","0.7282902644230769","0.7282902644230769","0.7282902644230769","0.8446551067073171","0.8446551067073171","0.8446551067073171","0.8155298477564102","0.8155298477564102","0.8155298477564102"
"210","0.7833533653846154","0.7833533653846154","0.7833533653846154","0.7387319711538461","0.7387319711538461","0.7387319711538461","0.8415189913617885","0.8415189913617885","0.8415189913617885","0.8165064102564102","0.8165064102564102","0.8165064102564102"
"211","0.7796724759615384","0.7796724759615384","0.7796724759615384","0.7312199519230769","0.7312199519230769","0.7312199519230769","0.8459571900406505","0.8459571900406505","0.8459571900406505","0.8119741586538461","0.8119741586538461","0.8119741586538461"
"212","0.7696814903846154","0.7696814903846154","0.7696814903846154","0.7253605769230769","0.7253605769230769","0.7253605769230769","0.8391212525406505","0.8391212525406505","0.8391212525406505","0.8051131810897436","0.8051131810897436","0.8051131810897436"
"213","0.7801983173076923","0.7801983173076923","0.7801983173076923","0.732421875","0.732421875","0.732421875","0.8529519181910569","0.8529519181910569","0.8529519181910569","0.8126001602564102","0.8126001602564102","0.8126001602564102"
"214","0.7804236778846154","0.7804236778846154","0.7804236778846154","0.7355769230769231","0.7355769230769231","0.7355769230769231","0.8483549288617885","0.8483549288617885","0.8483549288617885","0.8151792868589745","0.8151792868589745","0.8151792868589745"
"215","0.7780198317307692","0.7780198317307692","0.7780198317307692","0.732421875","0.732421875","0.732421875","0.8440437627032521","0.8440437627032521","0.8440437627032521","0.8119741586538461","0.8119741586538461","0.8119741586538461"
"216","0.7750150240384616","0.7750150240384616","0.7750150240384616","0.7280649038461539","0.7280649038461539","0.7280649038461539","0.8503477515243901","0.8503477515243901","0.8503477515243901","0.8119491185897436","0.8119491185897436","0.8119491185897436"
"217","0.7741887019230769","0.7741887019230769","0.7741887019230769","0.7302433894230769","0.7302433894230769","0.7302433894230769","0.8385099085365854","0.8385099085365854","0.8385099085365854","0.8190855368589745","0.8190855368589745","0.8190855368589745"
"218","0.7810246394230769","0.7810246394230769","0.7810246394230769","0.7241586538461539","0.7241586538461539","0.7241586538461539","0.8523405741869919","0.8523405741869919","0.8523405741869919","0.8080428685897436","0.8080428685897436","0.8080428685897436"
"219","0.7885366586538461","0.7885366586538461","0.7885366586538461","0.7261117788461539","0.7261117788461539","0.7261117788461539","0.8451791158536586","0.8451791158536586","0.8451791158536586","0.8070913461538461","0.8070913461538461","0.8070913461538461"
"220","0.7765925480769231","0.7765925480769231","0.7765925480769231","0.7309945913461539","0.7309945913461539","0.7309945913461539","0.843432418699187","0.843432418699187","0.843432418699187","0.8047876602564102","0.8047876602564102","0.8047876602564102"
"221","0.7799729567307692","0.7799729567307692","0.7799729567307692","0.7302433894230769","0.7302433894230769","0.7302433894230769","0.8470528455284553","0.8470528455284553","0.8470528455284553","0.809344951923077","0.809344951923077","0.809344951923077"
"222","0.7774939903846154","0.7774939903846154","0.7774939903846154","0.7273137019230769","0.7273137019230769","0.7273137019230769","0.8497364075203252","0.8497364075203252","0.8497364075203252","0.8057642227564102","0.8057642227564102","0.8057642227564102"
"223","0.7799729567307692","0.7799729567307692","0.7799729567307692","0.732421875","0.732421875","0.732421875","0.8427019817073171","0.8427019817073171","0.8427019817073171","0.7963241185897436","0.7963241185897436","0.7963241185897436"
"224","0.7864332932692308","0.7864332932692308","0.7864332932692308","0.7302433894230769","0.7302433894230769","0.7302433894230769","0.8464811991869919","0.8464811991869919","0.8464811991869919","0.8070663060897436","0.8070663060897436","0.8070663060897436"
"225","0.7762920673076923","0.7762920673076923","0.7762920673076923","0.7346003605769231","0.7346003605769231","0.7346003605769231","0.8423367632113821","0.8423367632113821","0.8423367632113821","0.8021834935897436","0.8021834935897436","0.8021834935897436"
"226","0.7794471153846154","0.7794471153846154","0.7794471153846154","0.7316706730769231","0.7316706730769231","0.7316706730769231","0.8529916158536586","0.8529916158536586","0.8529916158536586","0.8155048076923078","0.8155048076923078","0.8155048076923078"
"227","0.7775691105769231","0.7775691105769231","0.7775691105769231","0.7273137019230769","0.7273137019230769","0.7273137019230769","0.8456316692073171","0.8456316692073171","0.8456316692073171","0.8060897435897436","0.8060897435897436","0.8060897435897436"
"228","0.7774939903846154","0.7774939903846154","0.7774939903846154","0.7314453125","0.7314453125","0.7314453125","0.8490456681910569","0.8490456681910569","0.8490456681910569","0.814227764423077","0.814227764423077","0.814227764423077"
"229","0.7713341346153846","0.7713341346153846","0.7713341346153846","0.732421875","0.732421875","0.732421875","0.8438770325203252","0.8438770325203252","0.8438770325203252","0.8070663060897436","0.8070663060897436","0.8070663060897436"
"230","0.7771935096153846","0.7771935096153846","0.7771935096153846","0.73046875","0.73046875","0.73046875","0.8427019817073171","0.8427019817073171","0.8427019817073171","0.8213641826923078","0.8213641826923078","0.8213641826923078"
"231","0.7806490384615384","0.7806490384615384","0.7806490384615384","0.7241586538461539","0.7241586538461539","0.7241586538461539","0.8504271468495935","0.8504271468495935","0.8504271468495935","0.8178084935897436","0.8178084935897436","0.8178084935897436"
"232","0.7777193509615384","0.7777193509615384","0.7777193509615384","0.7270883413461539","0.7270883413461539","0.7270883413461539","0.8490933053861789","0.8490933053861789","0.8490933053861789","0.8067407852564102","0.8067407852564102","0.8067407852564102"
"233","0.7693058894230769","0.7693058894230769","0.7693058894230769","0.73046875","0.73046875","0.73046875","0.8485216590447154","0.8485216590447154","0.8485216590447154","0.807391826923077","0.807391826923077","0.807391826923077"
"234","0.7776442307692308","0.7776442307692308","0.7776442307692308","0.7314453125","0.7314453125","0.7314453125","0.8527057926829268","0.8527057926829268","0.8527057926829268","0.808368389423077","0.808368389423077","0.808368389423077"
"235","0.7756911057692308","0.7756911057692308","0.7756911057692308","0.7385066105769231","0.7385066105769231","0.7385066105769231","0.8497364075203252","0.8497364075203252","0.8497364075203252","0.810321514423077","0.810321514423077","0.810321514423077"
"236","0.7833533653846154","0.7833533653846154","0.7833533653846154","0.7338491586538461","0.7338491586538461","0.7338491586538461","0.8476641895325203","0.8476641895325203","0.8476641895325203","0.8178084935897436","0.8178084935897436","0.8178084935897436"
"237","0.7821514423076923","0.7821514423076923","0.7821514423076923","0.73046875","0.73046875","0.73046875","0.8457110645325203","0.8457110645325203","0.8457110645325203","0.8096704727564102","0.8096704727564102","0.8096704727564102"
"238","0.7778695913461539","0.7778695913461539","0.7778695913461539","0.7353515625","0.7353515625","0.7353515625","0.8543333968495935","0.8543333968495935","0.8543333968495935","0.812274639423077","0.812274639423077","0.812274639423077"
"239","0.7819260817307692","0.7819260817307692","0.7819260817307692","0.734375","0.734375","0.734375","0.8520626905487805","0.8520626905487805","0.8520626905487805","0.8077173477564102","0.8077173477564102","0.8077173477564102"
"240","0.7797475961538461","0.7797475961538461","0.7797475961538461","0.7314453125","0.7314453125","0.7314453125","0.8536823551829268","0.8536823551829268","0.8536823551829268","0.813251201923077","0.813251201923077","0.813251201923077"
"241","0.7814753605769231","0.7814753605769231","0.7814753605769231","0.7355769230769231","0.7355769230769231","0.7355769230769231","0.8518165650406505","0.8518165650406505","0.8518165650406505","0.8106470352564102","0.8106470352564102","0.8106470352564102"
"242","0.7744140625","0.7744140625","0.7744140625","0.7355769230769231","0.7355769230769231","0.7355769230769231","0.8533171366869919","0.8533171366869919","0.8533171366869919","0.8165064102564102","0.8165064102564102","0.8165064102564102"
"243","0.7735126201923077","0.7735126201923077","0.7735126201923077","0.7314453125","0.7314453125","0.7314453125","0.8460365853658537","0.8460365853658537","0.8460365853658537","0.806415264423077","0.806415264423077","0.806415264423077"
"244","0.7783203125","0.7783203125","0.7783203125","0.7346003605769231","0.7346003605769231","0.7346003605769231","0.8585651676829268","0.8585651676829268","0.8585651676829268","0.815204326923077","0.815204326923077","0.815204326923077"
"245","0.7755408653846154","0.7755408653846154","0.7755408653846154","0.7294921875","0.7294921875","0.7294921875","0.850268356199187","0.850268356199187","0.850268356199187","0.8200370592948718","0.8200370592948718","0.8200370592948718"
"246","0.7835787259615384","0.7835787259615384","0.7835787259615384","0.7314453125","0.7314453125","0.7314453125","0.8565326473577235","0.8565326473577235","0.8565326473577235","0.8099959935897436","0.8099959935897436","0.8099959935897436"
"247","0.7777944711538461","0.7777944711538461","0.7777944711538461","0.734375","0.734375","0.734375","0.8479500127032521","0.8479500127032521","0.8479500127032521","0.805438701923077","0.805438701923077","0.805438701923077"
"248","0.7881610576923077","0.7881610576923077","0.7881610576923077","0.7397085336538461","0.7397085336538461","0.7397085336538461","0.8438373348577235","0.8438373348577235","0.8438373348577235","0.820087139423077","0.820087139423077","0.820087139423077"
"249","0.7816256009615384","0.7816256009615384","0.7816256009615384","0.7375300480769231","0.7375300480769231","0.7375300480769231","0.8568581681910569","0.8568581681910569","0.8568581681910569","0.8165314503205128","0.8165314503205128","0.8165314503205128"
"250","0.7753155048076923","0.7753155048076923","0.7753155048076923","0.7314453125","0.7314453125","0.7314453125","0.8584460746951219","0.8584460746951219","0.8584460746951219","0.8122495993589745","0.8122495993589745","0.8122495993589745"
"251","0.7792217548076923","0.7792217548076923","0.7792217548076923","0.7436147836538461","0.7436147836538461","0.7436147836538461","0.8555163871951219","0.8555163871951219","0.8555163871951219","0.817157451923077","0.817157451923077","0.817157451923077"
"252","0.7868088942307692","0.7868088942307692","0.7868088942307692","0.7333984375","0.7333984375","0.7333984375","0.8568184705284553","0.8568184705284553","0.8568184705284553","0.8148788060897436","0.8148788060897436","0.8148788060897436"
"253","0.7798978365384616","0.7798978365384616","0.7798978365384616","0.724609375","0.724609375","0.724609375","0.8539681783536586","0.8539681783536586","0.8539681783536586","0.8217147435897436","0.8217147435897436","0.8217147435897436"
"254","0.7891376201923077","0.7891376201923077","0.7891376201923077","0.7397085336538461","0.7397085336538461","0.7397085336538461","0.8519356580284553","0.8519356580284553","0.8519356580284553","0.8109725560897436","0.8109725560897436","0.8109725560897436"
"255","0.7783203125","0.7783203125","0.7783203125","0.7348257211538461","0.7348257211538461","0.7348257211538461","0.8568978658536586","0.8568978658536586","0.8568978658536586","0.8129256810897436","0.8129256810897436","0.8129256810897436"
"256","0.7771935096153846","0.7771935096153846","0.7771935096153846","0.73046875","0.73046875","0.73046875","0.8489662728658537","0.8489662728658537","0.8489662728658537","0.8119491185897436","0.8119491185897436","0.8119491185897436"
"257","0.7784705528846154","0.7784705528846154","0.7784705528846154","0.7314453125","0.7314453125","0.7314453125","0.8493711890243901","0.8493711890243901","0.8493711890243901","0.8174829727564102","0.8174829727564102","0.8174829727564102"
"258","0.7811748798076923","0.7811748798076923","0.7811748798076923","0.7385066105769231","0.7385066105769231","0.7385066105769231","0.8483946265243901","0.8483946265243901","0.8483946265243901","0.8210386618589745","0.8210386618589745","0.8210386618589745"
"259","0.7927433894230769","0.7927433894230769","0.7927433894230769","0.7406850961538461","0.7406850961538461","0.7406850961538461","0.8534838668699187","0.8534838668699187","0.8534838668699187","0.8207381810897436","0.8207381810897436","0.8207381810897436"
"260","0.7930438701923077","0.7930438701923077","0.7930438701923077","0.7484975961538461","0.7484975961538461","0.7484975961538461","0.8574298145325203","0.8574298145325203","0.8574298145325203","0.8109725560897436","0.8109725560897436","0.8109725560897436"
"261","0.77734375","0.77734375","0.77734375","0.732421875","0.732421875","0.732421875","0.8536823551829268","0.8536823551829268","0.8536823551829268","0.810321514423077","0.810321514423077","0.810321514423077"
"262","0.7798978365384616","0.7798978365384616","0.7798978365384616","0.7302433894230769","0.7302433894230769","0.7302433894230769","0.856127731199187","0.856127731199187","0.856127731199187","0.819110576923077","0.819110576923077","0.819110576923077"
"263","0.7875600961538461","0.7875600961538461","0.7875600961538461","0.734375","0.734375","0.734375","0.8564929496951219","0.8564929496951219","0.8564929496951219","0.808368389423077","0.808368389423077","0.808368389423077"
"264","0.7774188701923077","0.7774188701923077","0.7774188701923077","0.728515625","0.728515625","0.728515625","0.8594226371951219","0.8594226371951219","0.8594226371951219","0.8158553685897436","0.8158553685897436","0.8158553685897436"
"265","0.7785456730769231","0.7785456730769231","0.7785456730769231","0.7294921875","0.7294921875","0.7294921875","0.8571439913617885","0.8571439913617885","0.8571439913617885","0.813251201923077","0.813251201923077","0.813251201923077"
"266","0.7870342548076923","0.7870342548076923","0.7870342548076923","0.732421875","0.732421875","0.732421875","0.8544604293699187","0.8544604293699187","0.8544604293699187","0.8086939102564102","0.8086939102564102","0.8086939102564102"
"267","0.7887620192307692","0.7887620192307692","0.7887620192307692","0.7346003605769231","0.7346003605769231","0.7346003605769231","0.8567787728658537","0.8567787728658537","0.8567787728658537","0.811298076923077","0.811298076923077","0.811298076923077"
"268","0.7857572115384616","0.7857572115384616","0.7857572115384616","0.7333984375","0.7333984375","0.7333984375","0.8608438135162602","0.8608438135162602","0.8608438135162602","0.8213892227564102","0.8213892227564102","0.8213892227564102"
"269","0.7790715144230769","0.7790715144230769","0.7790715144230769","0.7438401442307692","0.7438401442307692","0.7438401442307692","0.8568184705284553","0.8568184705284553","0.8568184705284553","0.8148537660256411","0.8148537660256411","0.8148537660256411"
"270","0.7832782451923077","0.7832782451923077","0.7832782451923077","0.732421875","0.732421875","0.732421875","0.8575489075203252","0.8575489075203252","0.8575489075203252","0.805438701923077","0.805438701923077","0.805438701923077"
"271","0.7868088942307692","0.7868088942307692","0.7868088942307692","0.7321965144230769","0.7321965144230769","0.7321965144230769","0.8581205538617885","0.8581205538617885","0.8581205538617885","0.8119491185897436","0.8119491185897436","0.8119491185897436"
"272","0.7901893028846154","0.7901893028846154","0.7901893028846154","0.73828125","0.73828125","0.73828125","0.854174606199187","0.854174606199187","0.854174606199187","0.809344951923077","0.809344951923077","0.809344951923077"
"273","0.7944711538461539","0.7944711538461539","0.7944711538461539","0.7406850961538461","0.7406850961538461","0.7406850961538461","0.8520547510162602","0.8520547510162602","0.8520547510162602","0.8067407852564102","0.8067407852564102","0.8067407852564102"
"274","0.7796724759615384","0.7796724759615384","0.7796724759615384","0.7306941105769231","0.7306941105769231","0.7306941105769231","0.8559213033536586","0.8559213033536586","0.8559213033536586","0.813251201923077","0.813251201923077","0.813251201923077"
"275","0.7896634615384616","0.7896634615384616","0.7896634615384616","0.732421875","0.732421875","0.732421875","0.8583269817073171","0.8583269817073171","0.8583269817073171","0.8161558493589745","0.8161558493589745","0.8161558493589745"
"276","0.7835036057692308","0.7835036057692308","0.7835036057692308","0.7263371394230769","0.7263371394230769","0.7263371394230769","0.8657663236788617","0.8657663236788617","0.8657663236788617","0.816180889423077","0.816180889423077","0.816180889423077"
"277","0.7809495192307692","0.7809495192307692","0.7809495192307692","0.7353515625","0.7353515625","0.7353515625","0.8584063770325203","0.8584063770325203","0.8584063770325203","0.816180889423077","0.816180889423077","0.816180889423077"
"278","0.7786959134615384","0.7786959134615384","0.7786959134615384","0.732421875","0.732421875","0.732421875","0.8532377413617885","0.8532377413617885","0.8532377413617885","0.810321514423077","0.810321514423077","0.810321514423077"
"279","0.7789212740384616","0.7789212740384616","0.7789212740384616","0.7326472355769231","0.7326472355769231","0.7326472355769231","0.8577156377032521","0.8577156377032521","0.8577156377032521","0.8126001602564102","0.8126001602564102","0.8126001602564102"
"280","0.7787710336538461","0.7787710336538461","0.7787710336538461","0.7333984375","0.7333984375","0.7333984375","0.8578744283536586","0.8578744283536586","0.8578744283536586","0.813251201923077","0.813251201923077","0.813251201923077"
"281","0.7886868990384616","0.7886868990384616","0.7886868990384616","0.7321965144230769","0.7321965144230769","0.7321965144230769","0.8657266260162602","0.8657266260162602","0.8657266260162602","0.8203876201923078","0.8203876201923078","0.8203876201923078"
"282","0.7807241586538461","0.7807241586538461","0.7807241586538461","0.7255859375","0.7255859375","0.7255859375","0.8556354801829268","0.8556354801829268","0.8556354801829268","0.8028345352564102","0.8028345352564102","0.8028345352564102"
"283","0.7901893028846154","0.7901893028846154","0.7901893028846154","0.7392578125","0.7392578125","0.7392578125","0.8610502413617885","0.8610502413617885","0.8610502413617885","0.803485576923077","0.803485576923077","0.803485576923077"
"284","0.7877103365384616","0.7877103365384616","0.7877103365384616","0.7353515625","0.7353515625","0.7353515625","0.8558816056910569","0.8558816056910569","0.8558816056910569","0.814227764423077","0.814227764423077","0.814227764423077"
"285","0.7777944711538461","0.7777944711538461","0.7777944711538461","0.7341496394230769","0.7341496394230769","0.7341496394230769","0.8578347306910569","0.8578347306910569","0.8578347306910569","0.8168068910256411","0.8168068910256411","0.8168068910256411"
"286","0.7888371394230769","0.7888371394230769","0.7888371394230769","0.7390324519230769","0.7390324519230769","0.7390324519230769","0.8634479801829268","0.8634479801829268","0.8634479801829268","0.811298076923077","0.811298076923077","0.811298076923077"
"287","0.7814002403846154","0.7814002403846154","0.7814002403846154","0.7341496394230769","0.7341496394230769","0.7341496394230769","0.8605182926829268","0.8605182926829268","0.8605182926829268","0.804462139423077","0.804462139423077","0.804462139423077"
"288","0.7985276442307692","0.7985276442307692","0.7985276442307692","0.7399338942307692","0.7399338942307692","0.7399338942307692","0.8641387195121951","0.8641387195121951","0.8641387195121951","0.8158553685897436","0.8158553685897436","0.8158553685897436"
"289","0.7928936298076923","0.7928936298076923","0.7928936298076923","0.7348257211538461","0.7348257211538461","0.7348257211538461","0.8544604293699187","0.8544604293699187","0.8544604293699187","0.8165064102564102","0.8165064102564102","0.8165064102564102"
"290","0.7744891826923077","0.7744891826923077","0.7744891826923077","0.7351262019230769","0.7351262019230769","0.7351262019230769","0.8620665015243901","0.8620665015243901","0.8620665015243901","0.8145282451923078","0.8145282451923078","0.8145282451923078"
"291","0.7858323317307692","0.7858323317307692","0.7858323317307692","0.7375300480769231","0.7375300480769231","0.7375300480769231","0.8684498856707318","0.8684498856707318","0.8684498856707318","0.8148537660256411","0.8148537660256411","0.8148537660256411"
"292","0.7762920673076923","0.7762920673076923","0.7762920673076923","0.7353515625","0.7353515625","0.7353515625","0.8632018546747968","0.8632018546747968","0.8632018546747968","0.8099959935897436","0.8099959935897436","0.8099959935897436"
"293","0.7884615384615384","0.7884615384615384","0.7884615384615384","0.7426382211538461","0.7426382211538461","0.7426382211538461","0.8528328252032521","0.8528328252032521","0.8528328252032521","0.8210386618589745","0.8210386618589745","0.8210386618589745"
"294","0.7816256009615384","0.7816256009615384","0.7816256009615384","0.7453425480769231","0.7453425480769231","0.7453425480769231","0.8599069486788617","0.8599069486788617","0.8599069486788617","0.8086939102564102","0.8086939102564102","0.8086939102564102"
"295","0.7858323317307692","0.7858323317307692","0.7858323317307692","0.7331730769230769","0.7331730769230769","0.7331730769230769","0.855151168699187","0.855151168699187","0.855151168699187","0.812274639423077","0.812274639423077","0.812274639423077"
"296","0.7835036057692308","0.7835036057692308","0.7835036057692308","0.7333984375","0.7333984375","0.7333984375","0.8606453252032521","0.8606453252032521","0.8606453252032521","0.8275240384615384","0.8275240384615384","0.8275240384615384"
"297","0.7850811298076923","0.7850811298076923","0.7850811298076923","0.7355769230769231","0.7355769230769231","0.7355769230769231","0.8690612296747968","0.8690612296747968","0.8690612296747968","0.8125751201923078","0.8125751201923078","0.8125751201923078"
"298","0.7801231971153846","0.7801231971153846","0.7801231971153846","0.7294921875","0.7294921875","0.7294921875","0.8579538236788617","0.8579538236788617","0.8579538236788617","0.8096454326923078","0.8096454326923078","0.8096454326923078"
"299","0.7816256009615384","0.7816256009615384","0.7816256009615384","0.7433894230769231","0.7433894230769231","0.7433894230769231","0.854174606199187","0.854174606199187","0.854174606199187","0.8148537660256411","0.8148537660256411","0.8148537660256411"
"300","0.7901893028846154","0.7901893028846154","0.7901893028846154","0.7445913461538461","0.7445913461538461","0.7445913461538461","0.8561674288617885","0.8561674288617885","0.8561674288617885","0.8246193910256411","0.8246193910256411","0.8246193910256411"
"301","0.7901141826923077","0.7901141826923077","0.7901141826923077","0.7294921875","0.7294921875","0.7294921875","0.8658060213414634","0.8658060213414634","0.8658060213414634","0.8239433092948718","0.8239433092948718","0.8239433092948718"