"Step","5l64-mpnn-shortest-path (path) - train/f1","5l64-mpnn-shortest-path (path) - train/f1__MIN","5l64-mpnn-shortest-path (path) - train/f1__MAX","5l64-mpnn-shortest-path (path) - val/f1","5l64-mpnn-shortest-path (path) - val/f1__MIN","5l64-mpnn-shortest-path (path) - val/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/f1","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/f1","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MAX"
"99","0.49687366737276983","0.49687366737276983","0.49687366737276983","0.4359631647172791","0.4359631647172791","0.4359631647172791","0.4281453326005744","0.4281453326005744","0.4281453326005744","0.4950272675998207","0.4950272675998207","0.4950272675998207"
"100","0.4871600310057737","0.4871600310057737","0.4871600310057737","0.4368593224025245","0.4368593224025245","0.4368593224025245","0.4332800719999661","0.4332800719999661","0.4332800719999661","0.5154662203298817","0.5154662203298817","0.5154662203298817"
"101","0.49816202424613154","0.49816202424613154","0.49816202424613154","0.43946993120260924","0.43946993120260924","0.43946993120260924","0.4236023545348806","0.4236023545348806","0.4236023545348806","0.5240407267686987","0.5240407267686987","0.5240407267686987"
"102","0.48143785650304305","0.48143785650304305","0.48143785650304305","0.4448994448075373","0.4448994448075373","0.4448994448075373","0.42355198237142283","0.42355198237142283","0.42355198237142283","0.49701623719725285","0.49701623719725285","0.49701623719725285"
"103","0.5038889180463553","0.5038889180463553","0.5038889180463553","0.4485553947375752","0.4485553947375752","0.4485553947375752","0.43514766299539237","0.43514766299539237","0.43514766299539237","0.5088558621848062","0.5088558621848062","0.5088558621848062"
"104","0.49346120177008024","0.49346120177008024","0.49346120177008024","0.43874232440475236","0.43874232440475236","0.43874232440475236","0.4109812337401264","0.4109812337401264","0.4109812337401264","0.5088341751424581","0.5088341751424581","0.5088341751424581"
"105","0.4824193188513579","0.4824193188513579","0.4824193188513579","0.4448497370573439","0.4448497370573439","0.4448497370573439","0.40240028986976356","0.40240028986976356","0.40240028986976356","0.5085145528609806","0.5085145528609806","0.5085145528609806"
"106","0.4783756321638343","0.4783756321638343","0.4783756321638343","0.44761682026384597","0.44761682026384597","0.44761682026384597","0.42223484768036085","0.42223484768036085","0.42223484768036085","0.5041564842631183","0.5041564842631183","0.5041564842631183"
"107","0.47626681402419296","0.47626681402419296","0.47626681402419296","0.44973262004994474","0.44973262004994474","0.44973262004994474","0.41784179036323454","0.41784179036323454","0.41784179036323454","0.4993001312608343","0.4993001312608343","0.4993001312608343"
"108","0.48572023329045955","0.48572023329045955","0.48572023329045955","0.39232028393925783","0.39232028393925783","0.39232028393925783","0.4222150329206707","0.4222150329206707","0.4222150329206707","0.5096423577727999","0.5096423577727999","0.5096423577727999"
"109","0.49086275780838595","0.49086275780838595","0.49086275780838595","0.4389840274172283","0.4389840274172283","0.4389840274172283","0.4033633480698815","0.4033633480698815","0.4033633480698815","0.5059924648182664","0.5059924648182664","0.5059924648182664"
"110","0.4876122457876523","0.4876122457876523","0.4876122457876523","0.44825355038481596","0.44825355038481596","0.44825355038481596","0.410803914707444","0.410803914707444","0.410803914707444","0.5046782608532926","0.5046782608532926","0.5046782608532926"
"111","0.5111840954268707","0.5111840954268707","0.5111840954268707","0.4479708161882202","0.4479708161882202","0.4479708161882202","0.4322773493150101","0.4322773493150101","0.4322773493150101","0.507597619962078","0.507597619962078","0.507597619962078"
"112","0.4927692433745963","0.4927692433745963","0.4927692433745963","0.44345421836459153","0.44345421836459153","0.44345421836459153","0.4491765440367082","0.4491765440367082","0.4491765440367082","0.5168595968337236","0.5168595968337236","0.5168595968337236"
"113","0.5007298686098166","0.5007298686098166","0.5007298686098166","0.45087104637028574","0.45087104637028574","0.45087104637028574","0.4240287578728024","0.4240287578728024","0.4240287578728024","0.5005219303842238","0.5005219303842238","0.5005219303842238"
"114","0.505808986911493","0.505808986911493","0.505808986911493","0.45647938059990484","0.45647938059990484","0.45647938059990484","0.41376903928508946","0.41376903928508946","0.41376903928508946","0.5051625739874026","0.5051625739874026","0.5051625739874026"
"115","0.5052150361926226","0.5052150361926226","0.5052150361926226","0.4577744539299029","0.4577744539299029","0.4577744539299029","0.4406723510711479","0.4406723510711479","0.4406723510711479","0.5062427713756034","0.5062427713756034","0.5062427713756034"
"116","0.4958855543807158","0.4958855543807158","0.4958855543807158","0.4521055390933222","0.4521055390933222","0.4521055390933222","0.4277132021157432","0.4277132021157432","0.4277132021157432","0.4999065950311424","0.4999065950311424","0.4999065950311424"
"117","0.5005056526726006","0.5005056526726006","0.5005056526726006","0.4513024231748275","0.4513024231748275","0.4513024231748275","0.42113976043791274","0.42113976043791274","0.42113976043791274","0.5042006799214568","0.5042006799214568","0.5042006799214568"
"118","0.48226991738811514","0.48226991738811514","0.48226991738811514","0.4501204689732522","0.4501204689732522","0.4501204689732522","0.40347190764932606","0.40347190764932606","0.40347190764932606","0.5142591580783017","0.5142591580783017","0.5142591580783017"
"119","0.500310491753997","0.500310491753997","0.500310491753997","0.4547026466973104","0.4547026466973104","0.4547026466973104","0.42069876566237285","0.42069876566237285","0.42069876566237285","0.5198865877399375","0.5198865877399375","0.5198865877399375"
"120","0.49758130736497264","0.49758130736497264","0.49758130736497264","0.44898980481712225","0.44898980481712225","0.44898980481712225","0.43949157871871297","0.43949157871871297","0.43949157871871297","0.5136372009916469","0.5136372009916469","0.5136372009916469"
"121","0.4900860340729245","0.4900860340729245","0.4900860340729245","0.4488942374984153","0.4488942374984153","0.4488942374984153","0.4197786631819264","0.4197786631819264","0.4197786631819264","0.5081561994604074","0.5081561994604074","0.5081561994604074"
"122","0.5104170824193621","0.5104170824193621","0.5104170824193621","0.44924053538921205","0.44924053538921205","0.44924053538921205","0.44729175836005935","0.44729175836005935","0.44729175836005935","0.5122055554711326","0.5122055554711326","0.5122055554711326"
"123","0.5063867109365046","0.5063867109365046","0.5063867109365046","0.4438371749405329","0.4438371749405329","0.4438371749405329","0.42311224361346306","0.42311224361346306","0.42311224361346306","0.5054300049382054","0.5054300049382054","0.5054300049382054"
"124","0.48344143241503984","0.48344143241503984","0.48344143241503984","0.4532030328253043","0.4532030328253043","0.4532030328253043","0.4322835471658127","0.4322835471658127","0.4322835471658127","0.5134382594277899","0.5134382594277899","0.5134382594277899"
"125","0.5086327643486472","0.5086327643486472","0.5086327643486472","0.44552696254304813","0.44552696254304813","0.44552696254304813","0.4145269950541082","0.4145269950541082","0.4145269950541082","0.5090381291146123","0.5090381291146123","0.5090381291146123"
"126","0.5247699332508978","0.5247699332508978","0.5247699332508978","0.43793183178487494","0.43793183178487494","0.43793183178487494","0.44036098682713315","0.44036098682713315","0.44036098682713315","0.5069819377690004","0.5069819377690004","0.5069819377690004"
"127","0.5004358089326557","0.5004358089326557","0.5004358089326557","0.44584974765648144","0.44584974765648144","0.44584974765648144","0.42287345433409174","0.42287345433409174","0.42287345433409174","0.5037939532216906","0.5037939532216906","0.5037939532216906"
"128","0.5200787120169368","0.5200787120169368","0.5200787120169368","0.4567090499301385","0.4567090499301385","0.4567090499301385","0.4526137441785665","0.4526137441785665","0.4526137441785665","0.5081788009236174","0.5081788009236174","0.5081788009236174"
"129","0.5159298139363351","0.5159298139363351","0.5159298139363351","0.459192370722073","0.459192370722073","0.459192370722073","0.4258361195239779","0.4258361195239779","0.4258361195239779","0.5208155559367319","0.5208155559367319","0.5208155559367319"
"130","0.5114615425472768","0.5114615425472768","0.5114615425472768","0.45823813396635305","0.45823813396635305","0.45823813396635305","0.4290063274544453","0.4290063274544453","0.4290063274544453","0.518873963552696","0.518873963552696","0.518873963552696"
"131","0.5042600104995445","0.5042600104995445","0.5042600104995445","0.4610475840684979","0.4610475840684979","0.4610475840684979","0.44220776857058847","0.44220776857058847","0.44220776857058847","0.5254305909583071","0.5254305909583071","0.5254305909583071"
"132","0.5284827621221262","0.5284827621221262","0.5284827621221262","0.45851673088653616","0.45851673088653616","0.45851673088653616","0.43591911197714844","0.43591911197714844","0.43591911197714844","0.5117979839398491","0.5117979839398491","0.5117979839398491"
"133","0.5092016917223189","0.5092016917223189","0.5092016917223189","0.45023365884312894","0.45023365884312894","0.45023365884312894","0.4329880636412033","0.4329880636412033","0.4329880636412033","0.5109216773750561","0.5109216773750561","0.5109216773750561"
"134","0.5233808784751837","0.5233808784751837","0.5233808784751837","0.4563977959369919","0.4563977959369919","0.4563977959369919","0.451539137949779","0.451539137949779","0.451539137949779","0.5152279324916773","0.5152279324916773","0.5152279324916773"
"135","0.5374160781166915","0.5374160781166915","0.5374160781166915","0.4711541403943283","0.4711541403943283","0.4711541403943283","0.434629378431082","0.434629378431082","0.434629378431082","0.5236379183659235","0.5236379183659235","0.5236379183659235"
"136","0.5205933906718405","0.5205933906718405","0.5205933906718405","0.46515907884171814","0.46515907884171814","0.46515907884171814","0.41987407905241797","0.41987407905241797","0.41987407905241797","0.5055484114672701","0.5055484114672701","0.5055484114672701"
"137","0.5040190046788193","0.5040190046788193","0.5040190046788193","0.4665812947866702","0.4665812947866702","0.4665812947866702","0.4441839718938639","0.4441839718938639","0.4441839718938639","0.5222845136757879","0.5222845136757879","0.5222845136757879"
"138","0.5252445913581103","0.5252445913581103","0.5252445913581103","0.45300421572586014","0.45300421572586014","0.45300421572586014","0.41282299575776804","0.41282299575776804","0.41282299575776804","0.5168922820791787","0.5168922820791787","0.5168922820791787"
"139","0.5203119413484928","0.5203119413484928","0.5203119413484928","0.46289754839323183","0.46289754839323183","0.46289754839323183","0.45517790489377435","0.45517790489377435","0.45517790489377435","0.5150504318194046","0.5150504318194046","0.5150504318194046"
"140","0.5020292484701977","0.5020292484701977","0.5020292484701977","0.46907032403476867","0.46907032403476867","0.46907032403476867","0.42036703734657915","0.42036703734657915","0.42036703734657915","0.5168286177811529","0.5168286177811529","0.5168286177811529"
"141","0.5155235508830738","0.5155235508830738","0.5155235508830738","0.4664475512016882","0.4664475512016882","0.4664475512016882","0.4456162560220207","0.4456162560220207","0.4456162560220207","0.5149582223362418","0.5149582223362418","0.5149582223362418"
"142","0.528711336831984","0.528711336831984","0.528711336831984","0.46378747707549295","0.46378747707549295","0.46378747707549295","0.44438643495472446","0.44438643495472446","0.44438643495472446","0.5181938047579018","0.5181938047579018","0.5181938047579018"
"143","0.517558247649732","0.517558247649732","0.517558247649732","0.45898222292127633","0.45898222292127633","0.45898222292127633","0.4390021993725779","0.4390021993725779","0.4390021993725779","0.5117187129138837","0.5117187129138837","0.5117187129138837"
"144","0.5312449371838939","0.5312449371838939","0.5312449371838939","0.458586735889639","0.458586735889639","0.458586735889639","0.4433264449963626","0.4433264449963626","0.4433264449963626","0.5223790431047656","0.5223790431047656","0.5223790431047656"
"145","0.5255534899954544","0.5255534899954544","0.5255534899954544","0.4609603200435138","0.4609603200435138","0.4609603200435138","0.4505712813605592","0.4505712813605592","0.4505712813605592","0.5110178290568079","0.5110178290568079","0.5110178290568079"
"146","0.5124638722758301","0.5124638722758301","0.5124638722758301","0.4658570207799978","0.4658570207799978","0.4658570207799978","0.4337188528924408","0.4337188528924408","0.4337188528924408","0.5183713482000359","0.5183713482000359","0.5183713482000359"
"147","0.5192771999968362","0.5192771999968362","0.5192771999968362","0.47396608065389745","0.47396608065389745","0.47396608065389745","0.43233760587501563","0.43233760587501563","0.43233760587501563","0.5041083033857824","0.5041083033857824","0.5041083033857824"
"148","0.5255862286814137","0.5255862286814137","0.5255862286814137","0.4663994578030974","0.4663994578030974","0.4663994578030974","0.4120863697848807","0.4120863697848807","0.4120863697848807","0.502259792938147","0.502259792938147","0.502259792938147"
"149","0.5152268701866867","0.5152268701866867","0.5152268701866867","0.46753426405310694","0.46753426405310694","0.46753426405310694","0.4407524941439391","0.4407524941439391","0.4407524941439391","0.5084762860601896","0.5084762860601896","0.5084762860601896"
"150","0.5271796579815367","0.5271796579815367","0.5271796579815367","0.4628586576010507","0.4628586576010507","0.4628586576010507","0.45487068857143503","0.45487068857143503","0.45487068857143503","0.5048896944204739","0.5048896944204739","0.5048896944204739"
"151","0.5294353866702017","0.5294353866702017","0.5294353866702017","0.46214109892756383","0.46214109892756383","0.46214109892756383","0.45798205704500106","0.45798205704500106","0.45798205704500106","0.5264324278480185","0.5264324278480185","0.5264324278480185"
"152","0.5417524420642641","0.5417524420642641","0.5417524420642641","0.472256436008396","0.472256436008396","0.472256436008396","0.4526061605247764","0.4526061605247764","0.4526061605247764","0.5171306238396661","0.5171306238396661","0.5171306238396661"
"153","0.5324091401008065","0.5324091401008065","0.5324091401008065","0.46122280304161795","0.46122280304161795","0.46122280304161795","0.45915065120039467","0.45915065120039467","0.45915065120039467","0.524135003734475","0.524135003734475","0.524135003734475"
"154","0.5242812779815558","0.5242812779815558","0.5242812779815558","0.46611610199443865","0.46611610199443865","0.46611610199443865","0.4513921446937861","0.4513921446937861","0.4513921446937861","0.5343531988324005","0.5343531988324005","0.5343531988324005"
"155","0.5340850301859575","0.5340850301859575","0.5340850301859575","0.4533775720385273","0.4533775720385273","0.4533775720385273","0.4299624943302116","0.4299624943302116","0.4299624943302116","0.5130337549226479","0.5130337549226479","0.5130337549226479"
"156","0.5196997675899067","0.5196997675899067","0.5196997675899067","0.47636780120936256","0.47636780120936256","0.47636780120936256","0.4581039793928528","0.4581039793928528","0.4581039793928528","0.5064360091927543","0.5064360091927543","0.5064360091927543"
"157","0.5398286102388092","0.5398286102388092","0.5398286102388092","0.4686432518825167","0.4686432518825167","0.4686432518825167","0.45320961115061925","0.45320961115061925","0.45320961115061925","0.5235620779355389","0.5235620779355389","0.5235620779355389"
"158","0.5317535018791228","0.5317535018791228","0.5317535018791228","0.461583068716789","0.461583068716789","0.461583068716789","0.4486966526035792","0.4486966526035792","0.4486966526035792","0.5150691714493095","0.5150691714493095","0.5150691714493095"
"159","0.5139305752576804","0.5139305752576804","0.5139305752576804","0.46432615570150526","0.46432615570150526","0.46432615570150526","0.471853067086305","0.471853067086305","0.471853067086305","0.5074792380126918","0.5074792380126918","0.5074792380126918"
"160","0.5407837590865939","0.5407837590865939","0.5407837590865939","0.4678804110530016","0.4678804110530016","0.4678804110530016","0.43596931348461626","0.43596931348461626","0.43596931348461626","0.5250655093320438","0.5250655093320438","0.5250655093320438"
"161","0.5336550820114283","0.5336550820114283","0.5336550820114283","0.4676491695720397","0.4676491695720397","0.4676491695720397","0.4524305066396687","0.4524305066396687","0.4524305066396687","0.5324632434709368","0.5324632434709368","0.5324632434709368"
"162","0.5305028329503572","0.5305028329503572","0.5305028329503572","0.47354708930042955","0.47354708930042955","0.47354708930042955","0.46052863608425804","0.46052863608425804","0.46052863608425804","0.5207566836958554","0.5207566836958554","0.5207566836958554"
"163","0.5513404149923257","0.5513404149923257","0.5513404149923257","0.464923046753783","0.464923046753783","0.464923046753783","0.4753219268767503","0.4753219268767503","0.4753219268767503","0.5247673730151304","0.5247673730151304","0.5247673730151304"
"164","0.5229477152679494","0.5229477152679494","0.5229477152679494","0.4636550043826805","0.4636550043826805","0.4636550043826805","0.45116887490282215","0.45116887490282215","0.45116887490282215","0.5196418646468706","0.5196418646468706","0.5196418646468706"
"165","0.5449643957849668","0.5449643957849668","0.5449643957849668","0.4629520510637984","0.4629520510637984","0.4629520510637984","0.45533195326190706","0.45533195326190706","0.45533195326190706","0.5162613327089288","0.5162613327089288","0.5162613327089288"
"166","0.5332928611260347","0.5332928611260347","0.5332928611260347","0.47275662040057254","0.47275662040057254","0.47275662040057254","0.4685912645105052","0.4685912645105052","0.4685912645105052","0.5151598422727475","0.5151598422727475","0.5151598422727475"
"167","0.5436840867825615","0.5436840867825615","0.5436840867825615","0.46659695507813914","0.46659695507813914","0.46659695507813914","0.45600586488791195","0.45600586488791195","0.45600586488791195","0.5127772661333608","0.5127772661333608","0.5127772661333608"
"168","0.5233559467650059","0.5233559467650059","0.5233559467650059","0.4587798360228116","0.4587798360228116","0.4587798360228116","0.4593813715298621","0.4593813715298621","0.4593813715298621","0.5053870609837364","0.5053870609837364","0.5053870609837364"
"169","0.5145403165377097","0.5145403165377097","0.5145403165377097","0.46296394723407275","0.46296394723407275","0.46296394723407275","0.45096044372768684","0.45096044372768684","0.45096044372768684","0.5171823764079874","0.5171823764079874","0.5171823764079874"
"170","0.5505568568584949","0.5505568568584949","0.5505568568584949","0.46504339735814765","0.46504339735814765","0.46504339735814765","0.46235225339266584","0.46235225339266584","0.46235225339266584","0.5110318206983443","0.5110318206983443","0.5110318206983443"
"171","0.5171898803404462","0.5171898803404462","0.5171898803404462","0.46682357773159733","0.46682357773159733","0.46682357773159733","0.43022183327818314","0.43022183327818314","0.43022183327818314","0.5238396075886373","0.5238396075886373","0.5238396075886373"
"172","0.5362819632380724","0.5362819632380724","0.5362819632380724","0.47129340980711376","0.47129340980711376","0.47129340980711376","0.4944164191758684","0.4944164191758684","0.4944164191758684","0.5164749008436544","0.5164749008436544","0.5164749008436544"
"173","0.5197877675996867","0.5197877675996867","0.5197877675996867","0.46692930907063424","0.46692930907063424","0.46692930907063424","0.44067208067943486","0.44067208067943486","0.44067208067943486","0.5185421799333559","0.5185421799333559","0.5185421799333559"
"174","0.5453584361312365","0.5453584361312365","0.5453584361312365","0.4597100690803001","0.4597100690803001","0.4597100690803001","0.4703802874504525","0.4703802874504525","0.4703802874504525","0.5031466575259754","0.5031466575259754","0.5031466575259754"
"175","0.5236602391106131","0.5236602391106131","0.5236602391106131","0.4666790499855247","0.4666790499855247","0.4666790499855247","0.4657478803178152","0.4657478803178152","0.4657478803178152","0.5172509405862029","0.5172509405862029","0.5172509405862029"
"176","0.5485233894657016","0.5485233894657016","0.5485233894657016","0.4683055260965643","0.4683055260965643","0.4683055260965643","0.47228155749903045","0.47228155749903045","0.47228155749903045","0.5196106672864067","0.5196106672864067","0.5196106672864067"
"177","0.5417622919526475","0.5417622919526475","0.5417622919526475","0.47122331661557715","0.47122331661557715","0.47122331661557715","0.48318770489988144","0.48318770489988144","0.48318770489988144","0.527503650419434","0.527503650419434","0.527503650419434"
"178","0.5395931279807965","0.5395931279807965","0.5395931279807965","0.4668241110503384","0.4668241110503384","0.4668241110503384","0.45468162202416423","0.45468162202416423","0.45468162202416423","0.5194637918094966","0.5194637918094966","0.5194637918094966"
"179","0.5238024677686886","0.5238024677686886","0.5238024677686886","0.4707580535519086","0.4707580535519086","0.4707580535519086","0.45999853715461564","0.45999853715461564","0.45999853715461564","0.5081129208642273","0.5081129208642273","0.5081129208642273"
"180","0.5430977958488886","0.5430977958488886","0.5430977958488886","0.4739571058605157","0.4739571058605157","0.4739571058605157","0.4680886308257102","0.4680886308257102","0.4680886308257102","0.5066151491143277","0.5066151491143277","0.5066151491143277"
"181","0.5545021890559648","0.5545021890559648","0.5545021890559648","0.46879044558617056","0.46879044558617056","0.46879044558617056","0.4474500840454499","0.4474500840454499","0.4474500840454499","0.5210126582306942","0.5210126582306942","0.5210126582306942"
"182","0.5530993375354383","0.5530993375354383","0.5530993375354383","0.4641650991156187","0.4641650991156187","0.4641650991156187","0.4674086855459507","0.4674086855459507","0.4674086855459507","0.5173415965543496","0.5173415965543496","0.5173415965543496"
"183","0.5424745662004966","0.5424745662004966","0.5424745662004966","0.4691985267049593","0.4691985267049593","0.4691985267049593","0.482906805114734","0.482906805114734","0.482906805114734","0.5254180180626618","0.5254180180626618","0.5254180180626618"
"184","0.532699569977354","0.532699569977354","0.532699569977354","0.4612614046243748","0.4612614046243748","0.4612614046243748","0.4455073420661028","0.4455073420661028","0.4455073420661028","0.5246482484855667","0.5246482484855667","0.5246482484855667"
"185","0.5209488621057962","0.5209488621057962","0.5209488621057962","0.4697678669497095","0.4697678669497095","0.4697678669497095","0.4661276939945918","0.4661276939945918","0.4661276939945918","0.5215499332576795","0.5215499332576795","0.5215499332576795"
"186","0.5816543998463786","0.5816543998463786","0.5816543998463786","0.46524029691078295","0.46524029691078295","0.46524029691078295","0.4765290313661327","0.4765290313661327","0.4765290313661327","0.5421573564455517","0.5421573564455517","0.5421573564455517"
"187","0.5530067483907082","0.5530067483907082","0.5530067483907082","0.45548527227674346","0.45548527227674346","0.45548527227674346","0.49960850111277844","0.49960850111277844","0.49960850111277844","0.5151238647000755","0.5151238647000755","0.5151238647000755"
"188","0.5483693592533451","0.5483693592533451","0.5483693592533451","0.4660739578411458","0.4660739578411458","0.4660739578411458","0.4608979087567908","0.4608979087567908","0.4608979087567908","0.5372048407576472","0.5372048407576472","0.5372048407576472"
"189","0.5796312207113087","0.5796312207113087","0.5796312207113087","0.4889174365210689","0.4889174365210689","0.4889174365210689","0.4644144578518517","0.4644144578518517","0.4644144578518517","0.5372255648792389","0.5372255648792389","0.5372255648792389"
"190","0.5652394612281493","0.5652394612281493","0.5652394612281493","0.4682897875987355","0.4682897875987355","0.4682897875987355","0.4510756970843299","0.4510756970843299","0.4510756970843299","0.5252468960355529","0.5252468960355529","0.5252468960355529"
"191","0.558687097875076","0.558687097875076","0.558687097875076","0.4646509571325241","0.4646509571325241","0.4646509571325241","0.463883282233091","0.463883282233091","0.463883282233091","0.5185179507959691","0.5185179507959691","0.5185179507959691"
"192","0.5669625611532239","0.5669625611532239","0.5669625611532239","0.4810050674332209","0.4810050674332209","0.4810050674332209","0.4806070767679021","0.4806070767679021","0.4806070767679021","0.5125172066427753","0.5125172066427753","0.5125172066427753"
"193","0.5471909719624364","0.5471909719624364","0.5471909719624364","0.47808004318882447","0.47808004318882447","0.47808004318882447","0.4450443648877767","0.4450443648877767","0.4450443648877767","0.5301780674377276","0.5301780674377276","0.5301780674377276"
"194","0.5502029676299385","0.5502029676299385","0.5502029676299385","0.4734141753005231","0.4734141753005231","0.4734141753005231","0.4695963445906583","0.4695963445906583","0.4695963445906583","0.5263124762804545","0.5263124762804545","0.5263124762804545"
"195","0.5296465122932661","0.5296465122932661","0.5296465122932661","0.46941353225467186","0.46941353225467186","0.46941353225467186","0.46032223734553995","0.46032223734553995","0.46032223734553995","0.5291511662944423","0.5291511662944423","0.5291511662944423"
"196","0.5748028108991731","0.5748028108991731","0.5748028108991731","0.4767335244819074","0.4767335244819074","0.4767335244819074","0.48762590352904384","0.48762590352904384","0.48762590352904384","0.5047065611297883","0.5047065611297883","0.5047065611297883"
"197","0.5996743189950703","0.5996743189950703","0.5996743189950703","0.47101412169167156","0.47101412169167156","0.47101412169167156","0.4635435182860645","0.4635435182860645","0.4635435182860645","0.5248154193575877","0.5248154193575877","0.5248154193575877"
"198","0.5675942100658049","0.5675942100658049","0.5675942100658049","0.4671817742811623","0.4671817742811623","0.4671817742811623","0.4669962767308027","0.4669962767308027","0.4669962767308027","0.5130453860661683","0.5130453860661683","0.5130453860661683"
"199","0.5479109901805547","0.5479109901805547","0.5479109901805547","0.4647727418710415","0.4647727418710415","0.4647727418710415","0.48199534047069353","0.48199534047069353","0.48199534047069353","0.5203965104385013","0.5203965104385013","0.5203965104385013"
